,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month
125,T011,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.944869,-87.832763,6
126,T008,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.008314,-87.77792099999998,6
127,T007,CULEX RESTUANS,4,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.994991,-87.769279,6
128,T016,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.011601,-87.81150600000002,6
129,T007,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.994991,-87.769279,6
130,T006,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.990284,-87.797127,6
131,T003,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.964242,-87.757639,6
132,T002,CULEX SALINARIUS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.95469,-87.800991,6
133,T002,CULEX RESTUANS,4,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.95469,-87.800991,6
134,T002,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.95469,-87.800991,6
135,T001,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.953705,-87.733974,6
136,T049,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.896282,-87.655232,6
137,T016,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.011601,-87.81150600000002,6
138,T006,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.990284,-87.797127,6
139,T025,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.979243,-87.750938,6
140,T019,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.94983,-87.69845699999998,6
141,T047,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.868142,-87.696269,6
142,T046,CULEX RESTUANS,6,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.891118,-87.65449100000002,6
143,T045,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.9216,-87.666455,6
144,T045,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.9216,-87.666455,6
145,T043,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.857402,-87.694991,6
146,T040,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.852652,-87.719887,6
147,T046,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.891118,-87.65449100000002,6
148,T037,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.921177,-87.79518,6
149,T034,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.843811,-87.686763,6
150,T033,CULEX RESTUANS,3,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.906638,-87.701431,6
151,T033,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.906638,-87.701431,6
152,T028,CULEX RESTUANS,9,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.986921,-87.689778,6
153,T040,CULEX PIPIENS/RESTUANS,5,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.852652,-87.719887,6
154,T028,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.699999999999998,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.986921,-87.689778,6
155,T142,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.953067,-87.776792,6
156,T141,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.961743,-87.76007,6
157,T135,CULEX RESTUANS,3,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.662014,-87.72460799999998,6
158,T096,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.731922,-87.677512,6
159,T090,CULEX RESTUANS,6,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.868077,-87.666901,6
160,T090,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.868077,-87.666901,6
161,T090,CULEX PIPIENS,3,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.868077,-87.666901,6
162,T143,CULEX RESTUANS,3,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.999129,-87.795585,6
163,T091,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.862292,-87.64886,6
164,T144,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.94016,-87.794896,6
165,T153,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.907645,-87.760886,6
166,T146,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.958271,-87.702575,6
167,T148,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,42.01743,-87.68776899999997,6
168,T148,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,42.01743,-87.68776899999997,6
169,T150,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,42.006858,-87.675919,6
170,T151,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.916265,-87.800515,6
171,T151,CULEX RESTUANS,5,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.916265,-87.800515,6
172,T158,CULEX RESTUANS,6,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.682587,-87.707973,6
173,T160,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.903002,-87.68826700000002,6
174,T218,CULEX RESTUANS,5,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.948167,-87.730698,6
175,T145,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.878114,-87.629798,6
176,T086,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.688324,-87.676709,6
177,T089,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.723195,-87.64997,6
178,T085,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.721474,-87.648064,6
179,T086,CULEX PIPIENS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.688324,-87.676709,6
180,T002,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.95469,-87.800991,6
181,T006,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.990284,-87.797127,6
182,T013,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.923738,-87.785288,6
183,T014,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.970248,-87.787992,6
184,T015,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.974089,-87.824812,6
185,T015,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.974089,-87.824812,6
186,T016,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,42.011601,-87.81150600000002,6
187,T018,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,42.010412,-87.66214000000002,6
188,T028,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.986921,-87.689778,6
189,T012,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.991429,-87.747113,6
190,T030,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.89923,-87.716788,6
191,T028,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.986921,-87.689778,6
192,T084,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.692555,-87.598865,6
193,T054,CULEX PIPIENS/RESTUANS,3,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.921965,-87.632085,6
194,T046,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.891118,-87.65449100000002,6
195,T084,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.692555,-87.598865,6
196,T043,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.857402,-87.694991,6
197,T031,CULEX PIPIENS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.801498,-87.763416,6
198,T030,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.89923,-87.716788,6
199,T043,CULEX RESTUANS,3,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.857402,-87.694991,6
200,T085,CULEX PIPIENS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.721474,-87.648064,6
201,T096,CULEX RESTUANS,4,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.731922,-87.677512,7
202,T090,CULEX PIPIENS/RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.868077,-87.666901,7
203,T096,CULEX PIPIENS/RESTUANS,3,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.731922,-87.677512,7
204,T096,CULEX PIPIENS,3,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.731922,-87.677512,7
205,T095,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.704336,-87.70373599999998,7
206,T092,CULEX RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.869216,-87.627561,7
207,T090,CULEX RESTUANS,11,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.868077,-87.666901,7
208,T085,CULEX PIPIENS/RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.721474,-87.648064,7
209,T088,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.869107,-87.69629300000003,7
210,T086,CULEX RESTUANS,3,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.688324,-87.676709,7
211,T086,CULEX PIPIENS/RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.688324,-87.676709,7
212,T054,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.921965,-87.632085,7
213,T054,CULEX PIPIENS/RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.921965,-87.632085,7
214,T051,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.846283,-87.656913,7
215,T129,CULEX PIPIENS/RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.891126,-87.61156,7
216,T089,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.723195,-87.64997,7
217,T129,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.891126,-87.61156,7
218,T151,CULEX RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.916265,-87.800515,7
219,T135,CULEX RESTUANS,12,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.662014,-87.72460799999998,7
220,T048,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.867108,-87.654224,7
221,T161,CULEX RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.719059,-87.675088,7
222,T161,CULEX PIPIENS/RESTUANS,3,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.719059,-87.675088,7
223,T158,CULEX RESTUANS,4,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.682587,-87.707973,7
224,T158,CULEX PIPIENS/RESTUANS,28,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.682587,-87.707973,7
225,T154,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.918705,-87.752329,7
226,T152,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.846075,-87.716277,7
227,T135,CULEX PIPIENS/RESTUANS,16,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.662014,-87.72460799999998,7
228,T151,CULEX PIPIENS/RESTUANS,5,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.916265,-87.800515,7
229,T149,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.994469,-87.667736,7
230,T148,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,42.01743,-87.68776899999997,7
231,T146,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.958271,-87.702575,7
232,T145,CULEX SALINARIUS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.878114,-87.629798,7
233,T142,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.953067,-87.776792,7
234,T142,CULEX PIPIENS/RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.953067,-87.776792,7
235,T135,CULEX SALINARIUS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.662014,-87.72460799999998,7
236,T149,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.994469,-87.667736,7
237,T047,CULEX RESTUANS,8,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.868142,-87.696269,7
238,T218,CULEX PIPIENS/RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.948167,-87.730698,7
239,T046,CULEX RESTUANS,16,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.891118,-87.65449100000002,7
240,T013,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.923738,-87.785288,7
241,T013,CULEX PIPIENS/RESTUANS,6,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.923738,-87.785288,7
242,T012,CULEX SALINARIUS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.991429,-87.747113,7
243,T011,CULEX PIPIENS/RESTUANS,6,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.944869,-87.832763,7
244,T009,CULEX RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.99247800000001,-87.862995,7
245,T009,CULEX RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.98196400000001,-87.812827,7
246,T008,CULEX RESTUANS,3,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,42.008314,-87.77792099999998,7
247,T008,CULEX PIPIENS/RESTUANS,4,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,42.008314,-87.77792099999998,7
248,T007,CULEX RESTUANS,4,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.994991,-87.769279,7
249,T007,CULEX PIPIENS/RESTUANS,4,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.994991,-87.769279,7
250,T006,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.990284,-87.797127,7
251,T005,CULEX PIPIENS/RESTUANS,3,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.942114,-87.776385,7
252,T003,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.964242,-87.757639,7
253,T002,CULEX RESTUANS,2,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.95469,-87.800991,7
254,T047,CULEX PIPIENS/RESTUANS,4,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.868142,-87.696269,7
255,T014,CULEX PIPIENS/RESTUANS,5,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.970248,-87.787992,7
256,T014,CULEX RESTUANS,1,0,54660,78.0,55.5,67.0,6.65,13.0,8.3,1931,420,0.0,-6,53.45788043478261,58.5,2.0, ,0.0,29.52,41.970248,-87.787992,7
