,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_shift,Tavg_shift,Heat_shift,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_shift,WetBulb_shift
90,T003,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.964242,-87.757639,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
91,T006,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.990284,-87.797127,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
92,T006,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.990284,-87.797127,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
93,T007,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.994991,-87.769279,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
94,T007,CULEX RESTUANS,4,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.994991,-87.769279,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
95,T008,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.008314,-87.77792099999998,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
96,T011,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.944869,-87.832763,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
97,T011,CULEX RESTUANS,4,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.944869,-87.832763,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
98,T012,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.991429,-87.747113,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
99,T015,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.974089,-87.824812,6,54360.0,56.5,8.5,0.0,63.5,49.0,-9.0,5.7,4.0,51.5
100,T016,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.011601,-87.81150600000002,6,54360.0,64.83333333333333,5.666666666666667,16.5,72.83333333333333,56.5,-2.6666666666666665,5.7,4.0,58.333333333333336
101,T016,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.011601,-87.81150600000002,6,54360.0,73.16666666666667,2.8333333333333335,16.5,82.16666666666667,64.0,3.6666666666666665,5.7,4.0,65.16666666666667
102,T019,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.94983,-87.69845699999998,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,5.7,4.0,72.0
103,T025,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.979243,-87.750938,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,5.7,4.0,72.0
104,T028,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.986921,-87.689778,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,5.7,4.0,72.0
105,T028,CULEX RESTUANS,9,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.986921,-87.689778,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,5.7,4.0,72.0
106,T033,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.906638,-87.701431,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,5.7,4.0,72.0
107,T033,CULEX RESTUANS,3,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.906638,-87.701431,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,6.699999999999998,21.5,72.0
108,T034,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.843810999999995,-87.686763,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
109,T037,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.921177,-87.79518,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
110,T040,CULEX PIPIENS/RESTUANS,5,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.852652,-87.719887,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
111,T040,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.852652,-87.719887,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
112,T043,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.857402,-87.694991,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
113,T045,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.9216,-87.666455,6,54360.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
114,T045,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.9216,-87.666455,6,54500.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
115,T046,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.891118,-87.65449100000002,6,54640.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
116,T046,CULEX RESTUANS,6,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.891118,-87.65449100000002,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
117,T047,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.868142,-87.696269,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
118,T047,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.868142,-87.696269,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
119,T048,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.867108,-87.654224,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
120,T049,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.896282,-87.655232,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
121,T050,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.919343,-87.694259,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
122,T051,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.846283,-87.656913,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
123,T085,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.721474,-87.648064,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
124,T086,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.688324,-87.676709,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
125,T086,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.688324,-87.676709,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
126,T088,CULEX PIPIENS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.869107,-87.69629300000004,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
127,T090,CULEX PIPIENS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.868077,-87.666901,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
128,T090,CULEX PIPIENS/RESTUANS,10,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.868077,-87.666901,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
129,T090,CULEX RESTUANS,19,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.868077,-87.666901,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
130,T096,CULEX RESTUANS,5,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.731922,-87.677512,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
131,T129,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.891126,-87.61156,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
132,T129,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.891126,-87.61156,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
133,T135,CULEX PIPIENS,6,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.662014,-87.72460799999998,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
134,T135,CULEX PIPIENS/RESTUANS,20,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.662014,-87.72460799999998,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
135,T135,CULEX RESTUANS,25,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.662014,-87.72460799999998,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
136,T141,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.961743,-87.76007,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
137,T141,CULEX RESTUANS,3,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.961743,-87.76007,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
138,T142,CULEX RESTUANS,4,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.953067,-87.776792,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
139,T143,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.999128999999996,-87.795585,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
140,T143,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.999128999999996,-87.795585,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
141,T145,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.878114000000004,-87.629798,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
142,T146,CULEX RESTUANS,6,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.958271,-87.702575,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
143,T147,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.932094,-87.700117,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
144,T148,CULEX PIPIENS/RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.01743,-87.68776899999996,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
145,T148,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.01743,-87.68776899999996,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
146,T150,CULEX RESTUANS,2,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,42.006858,-87.675919,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
147,T151,CULEX PIPIENS/RESTUANS,3,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.916265,-87.800515,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
148,T151,CULEX RESTUANS,6,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.916265,-87.800515,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
149,T158,CULEX PIPIENS/RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.682587,-87.707973,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
150,T158,CULEX RESTUANS,4,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.682587,-87.707973,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
151,T161,CULEX PIPIENS/RESTUANS,3,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.719059,-87.675088,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
152,T161,CULEX RESTUANS,5,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.719059,-87.675088,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
153,T219,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.966986999999996,-87.674677,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
154,T220,CULEX RESTUANS,1,0,54780,91.5,71.5,81.5,6.6999999999999975,21.5,7.6,1931,418,0.0,10,53.45788043478261,72.0,16.5,TSRA BR HZ VCTS,0.08,29.42,41.963976,-87.69181,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
155,T002,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.95469,-87.800991,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
156,T006,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.990284,-87.797127,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
157,T012,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.991429,-87.747113,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
158,T013,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.923738,-87.785288,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
159,T014,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.970248,-87.787992,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
160,T015,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.974089,-87.824812,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
161,T015,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.974089,-87.824812,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
162,T016,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,42.011601,-87.81150600000002,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
163,T018,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,42.010412,-87.66214000000002,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
164,T028,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.986921,-87.689778,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
165,T028,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.986921,-87.689778,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
166,T030,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.899229999999996,-87.716788,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
167,T030,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.899229999999996,-87.716788,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
168,T031,CULEX PIPIENS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.801497999999995,-87.763416,6,54780.0,81.5,0.0,16.5,91.5,71.5,10.0,6.6999999999999975,21.5,72.0
169,T043,CULEX PIPIENS/RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.857402,-87.694991,6,54780.0,75.5,0.5,0.0,84.5,66.33333333333333,4.0,6.6999999999999975,21.5,67.83333333333333
170,T043,CULEX RESTUANS,3,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.857402,-87.694991,6,54780.0,69.5,1.0,0.0,77.5,61.166666666666664,-2.0,6.6999999999999975,21.5,63.666666666666664
171,T046,CULEX RESTUANS,2,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.891118,-87.65449100000002,6,54780.0,63.5,1.5,0.0,70.5,56.0,-8.0,6.6999999999999975,21.5,59.5
172,T054,CULEX PIPIENS/RESTUANS,3,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.921965,-87.632085,6,54780.0,63.5,1.5,0.0,70.5,56.0,-8.0,6.6999999999999975,21.5,59.5
173,T084,CULEX PIPIENS/RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.692555,-87.598865,6,54780.0,63.5,1.5,0.0,70.5,56.0,-8.0,6.6999999999999975,21.5,59.5
174,T084,CULEX RESTUANS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.692555,-87.598865,6,54780.0,63.5,1.5,0.0,70.5,56.0,-8.0,6.6999999999999975,21.5,59.5
175,T085,CULEX PIPIENS,1,0,54720,70.5,56.0,63.5,7.5,2.0,8.25,1931,419,1.5,-8,53.45788043478261,59.5,0.0, ,0.0,29.44,41.721474,-87.648064,6,54780.0,63.5,1.5,0.0,70.5,56.0,-8.0,6.6999999999999975,21.5,59.5
