,Date,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure
709,2010-10-05,41640,67.0,39.5,53.5,1.0,34.0,3.1,1727,553,11.5,-3,53.45788043478261,46.0,0.0, ,0.0,29.619999999999997
710,2010-10-06,41460,78.0,45.5,62.0,6.85,27.5,7.6,1725,554,3.0,6,53.45788043478261,52.5,0.0, ,0.0,29.36
711,2010-10-07,41340,76.0,49.0,63.0,4.35,30.5,5.35,1724,555,2.0,7,53.45788043478261,50.5,0.0, ,0.0,29.39
712,2010-10-08,41160,79.0,48.5,64.0,7.0,24.0,7.199999999999999,1722,556,1.0,8,53.45788043478261,51.5,0.0, ,0.0,29.34
713,2010-10-09,40980,86.5,55.5,71.5,3.2,24.0,3.9000000000000004,1720,557,0.0,16,53.45788043478261,59.0,6.5, ,0.0,29.28
714,2010-10-10,40860,84.0,58.0,71.5,3.85,25.0,4.0,1719,558,0.0,16,53.45788043478261,59.0,6.5, ,0.0,29.195
715,2010-10-11,40680,81.5,55.5,68.5,1.85,18.5,4.15,1717,559,0.0,14,53.45788043478261,58.5,3.5, ,0.0,29.15
716,2010-10-12,40500,76.0,53.0,64.5,3.2,6.0,4.45,1715,600,0.5,10,53.45788043478261,58.5,0.0, ,0.0,29.235
717,2010-10-13,40320,64.5,47.5,56.5,7.25,35.5,8.45,1714,602,8.5,4,53.45788043478261,52.5,0.0,TSRA RA,0.18,29.375
718,2010-10-14,40140,66.0,43.0,55.0,6.85,27.0,8.6,1712,603,10.0,2,53.45788043478261,45.0,0.0, ,0.0,29.245
719,2010-10-15,40020,62.5,45.5,54.5,6.5,18.5,8.649999999999999,1711,604,10.5,1,53.45788043478261,47.0,0.0, ,0.0,29.369999999999997
720,2010-10-16,39840,71.0,42.0,57.0,7.2,22.5,8.1,1709,605,8.0,4,53.45788043478261,48.0,0.0,BR,0.0,29.345
721,2010-10-17,39660,64.5,47.5,56.0,3.6500000000000004,2.0,5.35,1707,606,9.0,4,53.45788043478261,46.5,0.0, ,0.0,29.380000000000003
722,2010-10-18,39540,60.5,44.0,52.5,4.55,4.5,5.9,1706,607,12.5,1,53.45788043478261,47.0,0.0, ,0.0,29.32
723,2010-10-19,39360,60.5,39.5,50.5,5.699999999999999,27.5,6.800000000000001,1704,608,14.5,-1,53.45788043478261,43.5,0.0, ,0.0,29.259999999999998
724,2010-10-20,39180,70.0,45.0,57.5,10.05,26.0,12.149999999999999,1703,610,7.5,7,53.45788043478261,46.0,0.0, ,0.0,29.060000000000002
725,2010-10-21,39000,56.0,39.5,48.0,8.95,30.0,9.4,1701,611,17.0,-3,53.45788043478261,40.0,0.0, ,0.0,29.28
726,2010-10-22,38880,64.5,35.0,50.0,5.35,21.0,5.8,1660,612,15.0,-1,53.45788043478261,42.0,0.0, ,0.015,29.375
727,2010-10-23,38700,66.0,54.0,60.5,9.9,20.5,10.850000000000001,1658,613,4.5,11,53.45788043478261,52.5,0.0,RA BR,0.155,29.23
728,2010-10-24,38580,72.5,55.5,64.0,8.05,20.5,9.05,1657,614,1.0,14,53.45788043478261,57.0,0.0,RA BR,0.53,29.015
729,2010-10-25,38400,72.0,56.5,64.5,10.85,19.0,11.55,1656,616,0.5,16,53.45788043478261,60.0,0.0,BR,0.005,28.77
730,2010-10-26,38220,70.5,54.0,62.5,21.65,21.0,23.85,1654,617,2.5,14,53.45788043478261,53.5,0.0,RA BR,0.32,28.59
731,2010-10-27,38100,65.0,43.0,54.0,21.3,24.5,22.65,1653,618,11.0,6,53.45788043478261,44.5,0.0, ,0.0,28.96
732,2010-10-28,37920,46.0,39.0,43.0,14.3,28.0,14.649999999999999,1651,619,22.0,-4,53.45788043478261,38.0,0.0, ,0.0,29.46
733,2010-10-29,37800,50.0,32.0,41.5,5.75,24.0,7.95,1650,620,23.5,-6,53.45788043478261,36.0,0.0, ,0.0,29.515
734,2010-10-30,37620,63.0,41.5,52.5,6.3,24.5,13.3,1649,622,12.5,7,53.45788043478261,42.0,0.0, ,0.0,29.175
735,2010-10-31,37440,52.0,37.5,45.0,7.4,2.0,8.4,1647,623,20.0,-2,53.45788043478261,39.0,0.0, ,0.0,29.52
736,2011-05-01,50460,63.5,49.5,56.5,11.3,26.0,11.75,1849,448,8.5,2,53.45788043478261,47.5,0.0, ,0.0,29.29
737,2011-05-02,50580,59.5,42.5,51.5,4.949999999999999,36.0,9.9,1850,447,13.5,-3,53.45788043478261,42.0,0.0, ,0.0,29.490000000000002
738,2011-05-03,50700,50.5,37.5,44.5,7.449999999999999,2.5,8.149999999999999,1851,446,20.5,-10,53.45788043478261,38.0,0.0,RA,0.0,29.53
739,2011-05-04,50880,58.0,37.0,47.5,4.75,3.0,7.449999999999999,1852,444,17.5,-6,53.45788043478261,40.0,0.0, ,0.0,29.665
740,2011-05-05,51000,62.5,38.0,50.5,10.65,19.5,11.2,1853,443,14.5,-6,53.45788043478261,46.0,0.0,RA BR,0.08,29.365
741,2011-05-06,51180,68.5,44.5,56.5,7.35,27.5,8.55,1855,442,8.5,1,53.45788043478261,48.5,0.0,RA,0.0,29.145
742,2011-05-07,51300,60.0,44.5,52.5,5.199999999999999,5.0,7.4,1856,441,12.5,-3,53.45788043478261,49.0,0.0, ,0.0,29.155
743,2011-05-08,51480,68.0,41.5,55.0,6.75,6.0,7.5,1857,439,10.0,-2,53.45788043478261,49.5,0.0, ,0.0,29.299999999999997
744,2011-05-09,51600,73.5,49.0,61.5,14.8,11.5,15.149999999999999,1858,438,3.5,4,53.45788043478261,54.0,0.0,RA,0.0,29.18
745,2011-05-10,51720,90.5,63.0,77.0,6.75,15.5,8.6,1859,437,0.0,20,53.45788043478261,66.0,12.0, ,0.0,29.03
746,2011-05-11,51840,87.5,65.0,76.5,3.95,14.0,6.5,1860,436,0.0,18,53.45788043478261,68.5,11.5,TS TSRA BR HZ,0.20500000000000002,29.130000000000003
747,2011-05-12,51960,86.5,60.5,73.5,4.949999999999999,19.0,7.75,1901,435,0.0,15,53.45788043478261,66.0,8.5,TS TSRA BR,0.155,29.104999999999997
748,2011-05-13,52080,77.0,47.0,62.0,10.3,2.0,11.25,1902,434,3.0,4,53.45788043478261,56.5,0.0,RA BR,0.015,29.035
749,2011-05-14,52200,52.0,45.5,49.0,16.85,1.5,17.049999999999997,1903,433,16.0,-9,53.45788043478261,47.5,0.0,RA BR,0.37,29.03
750,2011-05-15,52320,47.0,41.5,44.5,20.1,1.5,20.15,1904,432,20.5,-14,53.45788043478261,41.5,0.0,RA BR,0.33999999999999997,29.17
751,2011-05-16,52440,52.5,38.5,46.0,13.7,1.5,14.0,1905,431,19.0,-14,53.45788043478261,40.0,0.0, ,0.0,29.310000000000002
752,2011-05-17,52560,60.0,40.0,50.0,12.649999999999999,2.5,13.149999999999999,1906,430,15.0,-9,53.45788043478261,43.5,0.0, ,0.0,29.240000000000002
753,2011-05-18,52680,59.0,49.5,54.5,6.4,1.5,7.05,1907,429,10.5,-7,53.45788043478261,50.0,0.0,RA DZ BR,0.05,29.185000000000002
754,2011-05-19,52800,72.5,49.5,61.5,3.3,2.0,5.4,1908,428,3.5,1,53.45788043478261,55.5,0.0,BR HZ,0.0,29.325
755,2011-05-20,52920,72.5,50.0,61.5,5.45,6.5,6.1,1909,427,3.5,1,53.45788043478261,56.5,0.0,BR,0.0,29.33
756,2011-05-21,53040,75.5,50.5,63.5,7.55,15.0,8.55,1910,426,1.5,2,53.45788043478261,62.0,0.0,BR,0.005,29.165
757,2011-05-22,53160,87.5,63.0,75.5,10.75,18.5,11.5,1911,425,0.0,13,53.45788043478261,64.5,10.5,TSRA RA BR,0.35,28.985
758,2011-05-23,53220,79.5,62.5,71.5,10.65,24.5,11.9,1912,425,0.0,9,53.45788043478261,64.0,6.5, ,0.0,28.950000000000003
759,2011-05-24,53340,67.5,47.5,58.0,11.55,3.5,11.95,1913,424,7.0,-5,53.45788043478261,52.0,0.0, ,0.06,29.18
760,2011-05-25,53460,71.0,48.0,59.5,9.25,3.0,10.899999999999999,1914,423,5.5,-5,53.45788043478261,54.0,0.0,TSRA RA BR,2.0700000000000003,28.945
761,2011-05-26,53580,49.5,43.0,46.5,18.25,1.5,18.35,1915,422,18.5,-16,53.45788043478261,43.0,0.0,RA BR,0.835,29.17
762,2011-05-27,53640,58.0,41.0,49.5,6.949999999999999,4.5,8.35,1916,422,15.5,-13,53.45788043478261,46.0,0.0,RA,0.005,29.240000000000002
763,2011-05-28,53700,63.0,51.5,57.5,5.2,18.0,6.25,1916,421,7.5,-6,53.45788043478261,56.0,0.0,RA BR,0.175,29.130000000000003
764,2011-05-29,53760,71.0,54.5,63.0,3.6,11.0,6.15,1917,421,2.0,-3,53.45788043478261,60.5,0.0,TS RA FG+ FG BR,1.4,29.195
765,2011-05-30,53880,89.0,60.5,75.0,11.8,19.5,12.2,1918,420,0.0,8,53.45788043478261,69.5,10.0, ,0.0,29.295
766,2011-05-31,53940,86.5,69.0,78.0,12.4,22.0,13.2,1919,420,0.0,13,53.45788043478261,69.0,13.0,TS,0.04,29.375
767,2011-06-01,54060,81.5,61.0,71.5,11.1,26.5,11.0,1920,419,0.0,6,53.45788043478261,59.0,6.5, ,0.0,29.475
768,2011-06-02,54060,69.0,56.5,63.0,8.95,6.0,9.5,1920,419,2.0,-1,53.45788043478261,53.0,0.0,RA,0.01,29.48
769,2011-06-03,54180,87.5,56.0,72.0,10.4,16.5,11.05,1921,418,0.0,7,53.45788043478261,67.0,7.0, ,0.095,29.34
770,2011-06-04,54240,91.5,65.5,78.5,2.2,26.0,8.3,1922,418,0.0,14,53.45788043478261,68.5,13.5,TSRA,0.33999999999999997,29.345
771,2011-06-05,54360,84.5,61.5,73.5,2.9000000000000004,7.5,5.2,1923,417,0.0,8,53.45788043478261,62.0,8.5, ,0.005,29.384999999999998
772,2011-06-06,54360,93.5,61.0,77.5,8.15,20.0,9.149999999999999,1923,417,0.0,11,53.45788043478261,69.0,12.5, ,0.0,29.185
773,2011-06-07,54420,96.0,76.0,86.5,10.0,23.0,10.35,1924,417,0.0,20,53.45788043478261,72.0,21.5, ,0.0,29.145
774,2011-06-08,54480,95.5,66.5,81.5,10.45,23.5,12.75,1925,417,0.0,15,53.45788043478261,71.0,16.5,TSRA,0.43,29.165
775,2011-06-09,54540,69.0,51.0,60.5,7.5,4.0,12.25,1925,416,4.5,-6,53.45788043478261,55.5,0.0,TSRA RA BR,1.55,29.310000000000002
776,2011-06-10,54600,70.0,51.0,60.5,6.25,2.0,7.75,1926,416,4.5,-7,53.45788043478261,57.5,0.0,RA BR HZ,0.48,29.235
777,2011-06-11,54600,63.5,52.5,58.0,5.050000000000001,3.5,5.75,1926,416,7.0,-10,53.45788043478261,55.5,0.0,RA DZ FG+ FG BR,0.065,29.265
778,2011-06-12,54660,64.0,50.5,57.5,8.850000000000001,2.5,9.4,1927,416,7.5,-11,53.45788043478261,52.0,0.0,BR,0.0,29.41
779,2011-06-13,54660,71.5,55.0,63.5,7.75,6.0,8.25,1927,416,1.5,-5,53.45788043478261,53.0,0.0, ,0.0,29.415
780,2011-06-14,54720,77.0,55.5,66.5,7.8,9.0,8.45,1928,416,0.0,-3,53.45788043478261,56.5,1.5, ,0.0,29.28
781,2011-06-15,54720,71.5,57.0,64.5,8.8,15.5,11.2,1928,416,0.5,-4,53.45788043478261,61.5,0.0,TSRA RA BR,0.8200000000000001,29.035
782,2011-06-16,54780,81.0,61.5,71.5,6.05,27.5,8.3,1929,416,0.0,2,53.45788043478261,63.0,6.5,RA BR,0.035,29.085
783,2011-06-17,54780,82.0,62.0,72.0,5.55,6.5,6.4,1929,416,0.0,2,53.45788043478261,64.5,7.0, ,0.0,29.155
784,2011-06-18,54780,83.5,62.0,73.0,4.55,7.0,6.4,1929,416,0.0,3,53.45788043478261,65.5,8.0, ,0.0,29.130000000000003
785,2011-06-19,54840,82.0,64.0,73.0,3.9,12.5,5.050000000000001,1930,416,0.0,2,53.45788043478261,68.5,8.0, ,0.0,29.055
786,2011-06-20,54840,79.5,67.0,73.5,7.1,16.0,8.8,1930,416,0.0,2,53.45788043478261,69.0,8.5,TSRA RA BR,0.705,29.04
787,2011-06-21,54840,89.0,67.5,78.5,11.25,18.0,11.95,1930,416,0.0,8,53.45788043478261,72.5,13.5,RA BR SQ,0.265,28.950000000000003
788,2011-06-22,54840,74.0,65.0,70.0,12.75,21.0,13.4,1931,417,0.0,-1,53.45788043478261,65.0,5.0,RA,0.02,28.92
789,2011-06-23,54840,71.5,62.5,67.5,12.0,26.0,13.1,1931,417,0.0,-3,53.45788043478261,62.5,2.5,RA BR,0.030000000000000002,28.93
790,2011-06-24,54840,68.0,60.0,64.0,8.95,29.0,9.149999999999999,1931,417,1.0,-7,53.45788043478261,59.0,0.0, ,0.0,29.104999999999997
791,2011-06-25,54840,78.5,59.5,69.5,3.2,9.5,5.199999999999999,1931,417,0.0,-2,53.45788043478261,60.0,4.5, ,0.0,29.245
792,2011-06-26,54780,80.5,60.5,70.5,6.15,9.0,6.95,1931,418,0.0,-2,53.45788043478261,60.5,5.5, ,0.0,29.255000000000003
793,2011-06-27,54780,80.5,66.0,73.5,6.65,21.0,10.0,1931,418,0.0,2,53.45788043478261,67.0,8.5,RA HZ,0.085,29.115
794,2011-06-28,54720,81.0,64.0,72.5,8.15,30.0,9.1,1931,419,0.0,1,53.45788043478261,61.0,7.5, ,0.0,29.310000000000002
795,2011-06-29,54720,80.5,61.0,71.0,3.8,8.0,5.65,1931,419,0.0,-1,53.45788043478261,62.0,6.0, ,0.0,29.380000000000003
796,2011-06-30,54720,88.5,63.0,76.0,8.7,16.5,10.0,1931,419,0.0,2,53.45788043478261,67.0,11.0, ,0.015,29.310000000000002
797,2011-07-01,54660,89.0,71.0,80.5,12.350000000000001,18.0,12.850000000000001,1931,420,0.0,9,53.45788043478261,68.0,15.5, ,0.005,29.275
798,2011-07-02,54660,93.5,72.0,83.0,3.5,23.5,7.9,1931,420,0.0,11,53.45788043478261,74.0,18.0,BR,0.0,29.28
799,2011-07-03,54600,85.0,69.5,77.5,4.550000000000001,2.5,6.0,1931,421,0.0,5,53.45788043478261,65.0,12.5, ,0.0,29.305
800,2011-07-04,54480,88.5,66.5,77.5,3.0999999999999996,6.0,4.4,1930,422,0.0,5,53.45788043478261,63.5,12.5, ,0.0,29.29
801,2011-07-05,54480,91.5,67.5,80.0,5.050000000000001,27.0,5.9,1930,422,0.0,8,53.45788043478261,68.0,15.0, ,0.0,29.28
802,2011-07-06,54420,86.5,70.5,78.5,5.800000000000001,4.0,7.4,1930,423,0.0,6,53.45788043478261,67.0,13.5, ,0.0,29.299999999999997
803,2011-07-07,54420,81.5,64.5,73.5,5.4,7.0,6.65,1930,423,0.0,1,53.45788043478261,62.5,8.5,RA,0.035,29.25
804,2011-07-08,54300,86.0,63.0,75.0,5.15,5.0,6.25,1929,424,0.0,1,53.45788043478261,62.5,10.0, ,0.0,29.195
805,2011-07-09,54240,90.5,64.0,77.5,5.300000000000001,18.5,6.2,1929,425,0.0,3,53.45788043478261,67.0,12.5, ,0.0,29.240000000000002
806,2011-07-10,54240,91.0,74.5,83.0,8.55,19.0,8.899999999999999,1929,425,0.0,10,53.45788043478261,72.0,18.0,HZ,0.0,29.205
807,2011-07-11,54120,89.0,70.5,80.0,5.4,24.5,8.25,1928,426,0.0,7,53.45788043478261,74.0,15.0,HZ,0.26,29.15
808,2011-07-12,54060,87.5,70.5,79.5,5.05,3.0,7.35,1928,427,0.0,6,53.45788043478261,69.0,14.5,RA,0.01,29.28
809,2011-07-13,53940,74.0,64.5,69.5,11.05,4.0,11.55,1927,428,0.0,-4,53.45788043478261,62.5,4.5, ,0.0,29.375
810,2011-07-14,53940,82.0,62.0,72.5,6.9,9.5,8.35,1927,428,0.0,-2,53.45788043478261,63.0,7.5, ,0.0,29.325000000000003
811,2011-07-15,53820,86.5,70.5,79.0,5.800000000000001,9.5,6.75,1926,429,0.0,5,53.45788043478261,66.5,14.0, ,0.0,29.299999999999997
812,2011-07-16,53700,89.5,72.5,81.0,2.95,19.0,3.5,1925,430,0.0,6,53.45788043478261,68.0,16.0,RA,0.0,29.35
813,2011-07-17,53640,95.0,71.5,83.5,6.5,22.5,6.800000000000001,1925,431,0.0,8,53.45788043478261,74.0,18.5, ,0.0,29.380000000000003
814,2011-07-18,53520,92.5,80.5,86.5,10.899999999999999,24.5,11.25,1924,432,0.0,12,53.45788043478261,77.5,21.5,RA HZ,0.005,29.259999999999998
815,2011-07-19,53400,92.5,78.5,86.0,3.85,6.5,6.4,1923,433,0.0,12,53.45788043478261,76.5,21.0, ,0.0,29.200000000000003
816,2011-07-20,53400,99.5,75.0,87.5,8.3,23.0,10.3,1923,433,0.0,12,53.45788043478261,77.0,22.5,BR HZ,0.01,29.115
817,2011-07-21,53280,100.0,78.5,89.5,5.75,27.0,9.4,1922,434,0.0,13,53.45788043478261,76.5,24.5,TS,0.01,29.130000000000003
818,2011-07-22,53160,94.0,70.5,82.5,2.75,9.5,8.6,1921,435,-0.5,5,53.45788043478261,73.5,6.5,TS TSRA RA BR,0.845,29.205
819,2011-07-23,53040,87.0,70.0,79.0,0.75,25.0,5.1,1920,436,0.0,5,53.45788043478261,73.0,14.0,TS TSRA RA BR,3.45,29.255000000000003
820,2011-07-24,52920,87.0,72.0,80.0,1.1,21.5,6.050000000000001,1919,437,0.0,6,53.45788043478261,72.5,15.0,TS TSRA BR,0.09999999999999999,29.29
821,2011-07-25,52800,89.0,73.0,81.5,2.75,33.5,6.3,1918,438,0.0,7,53.45788043478261,71.0,16.5, ,0.005,29.225
822,2011-07-26,52740,84.0,71.5,78.0,6.1,5.5,8.25,1918,439,0.0,3,53.45788043478261,68.0,13.0, ,0.005,29.205
823,2011-07-27,52620,91.0,70.0,80.5,6.1,16.0,9.7,1917,440,0.0,5,53.45788043478261,70.5,15.5,TS TSRA,0.355,29.17
824,2011-07-28,52500,87.5,73.5,80.5,3.25,22.0,6.8,1916,441,0.0,6,53.45788043478261,74.0,15.5,TSRA RA BR,0.35,29.23
825,2011-07-29,52380,86.0,72.5,79.5,3.9,4.0,5.75,1915,442,0.0,5,53.45788043478261,71.5,14.5,BR,0.53,29.310000000000002
826,2011-07-30,52260,91.0,67.5,79.5,2.2,12.0,3.4,1914,443,0.0,5,53.45788043478261,70.5,14.5, ,0.0,29.380000000000003
827,2011-07-31,52140,90.5,70.5,80.5,4.7,24.0,5.0,1913,444,0.0,5,53.45788043478261,73.0,15.5, ,0.0,29.380000000000003
828,2011-08-01,51960,91.0,75.0,83.5,3.6500000000000004,26.0,5.4,1911,445,0.0,10,53.45788043478261,75.0,18.5, ,0.0,29.305
829,2011-08-02,51840,93.0,74.0,84.0,8.15,20.5,8.8,1910,446,0.0,11,53.45788043478261,76.5,19.0, ,0.355,29.07
830,2011-08-03,51720,86.5,72.5,79.5,8.25,1.5,9.15,1909,447,0.0,6,53.45788043478261,71.0,14.5, ,0.0,29.134999999999998
831,2011-08-04,51600,83.0,69.0,76.5,5.05,5.0,6.35,1908,448,0.0,4,53.45788043478261,69.5,11.5, ,0.0,29.275
832,2011-08-05,51480,83.5,69.5,76.5,4.6,6.0,5.75,1907,449,0.0,3,53.45788043478261,71.0,11.5,RA,0.0,29.235
833,2011-08-06,51360,85.0,72.5,79.0,1.9,4.0,3.85,1906,450,0.0,6,53.45788043478261,72.0,14.0,RA BR,0.43499999999999994,29.125
834,2011-08-07,51180,86.5,69.0,78.0,4.1,26.5,6.0,1904,451,0.0,4,53.45788043478261,71.5,13.0,TSRA BR,0.62,29.060000000000002
835,2011-08-08,51060,80.0,68.5,74.5,3.4,5.0,6.0,1903,452,0.0,1,53.45788043478261,69.5,9.5,RA BR,0.45999999999999996,29.03
836,2011-08-09,50940,81.0,65.0,73.0,10.9,27.5,11.35,1902,453,0.0,-1,53.45788043478261,66.0,8.0,BR,0.005,29.0
837,2011-08-10,50760,77.5,61.5,69.5,5.85,31.0,8.35,1900,454,0.0,-4,53.45788043478261,61.0,4.5, ,0.0,29.17
838,2011-08-11,50640,81.0,58.5,70.0,2.35,23.5,3.6,1859,455,0.0,-4,53.45788043478261,61.0,5.0, ,0.0,29.28
839,2011-08-12,50520,81.5,62.5,72.5,8.25,19.0,8.45,1858,456,0.0,-2,53.45788043478261,64.0,7.5, ,0.0,29.25
840,2011-08-13,50340,83.5,64.0,74.0,4.45,25.5,7.25,1856,457,0.0,0,53.45788043478261,66.0,9.0,RA,0.8400000000000001,29.174999999999997
841,2011-08-14,50220,75.0,62.0,69.0,11.05,35.5,12.149999999999999,1855,458,0.0,-3,53.45788043478261,63.0,4.0,RA,0.005,29.265
842,2011-08-15,50100,81.0,58.0,70.0,2.55,3.5,5.050000000000001,1854,459,0.0,-2,53.45788043478261,62.0,5.0, ,0.0,29.305
843,2011-08-16,49920,84.0,62.0,73.0,2.5999999999999996,18.0,3.45,1852,500,0.0,1,53.45788043478261,63.5,8.0, ,0.0,29.35
844,2011-08-17,49800,83.0,63.5,73.5,5.8,21.5,6.1,1851,501,0.0,1,53.45788043478261,67.0,8.5, ,0.0,29.335
845,2011-08-18,49620,84.5,69.0,77.0,2.55,5.5,5.2,1849,502,0.0,4,53.45788043478261,66.5,12.0, ,0.0,29.255000000000003
846,2011-08-19,49500,86.5,65.5,76.5,4.0,13.5,5.5,1848,503,0.0,5,53.45788043478261,68.0,11.5, ,0.0,29.205
847,2011-08-20,49320,79.5,67.0,73.5,1.65,18.5,4.15,1846,504,0.0,2,53.45788043478261,69.0,8.5,RA FG BR,0.75,29.25
848,2011-08-21,49200,80.5,65.0,73.0,7.5,32.0,8.05,1845,505,0.0,1,53.45788043478261,63.5,8.0,RA,0.005,29.29
849,2011-08-22,49020,82.0,60.0,71.5,1.15,17.0,3.8,1843,506,0.0,0,53.45788043478261,64.0,6.5, ,0.0,29.33
850,2011-08-23,48840,73.5,64.0,69.0,8.75,20.0,9.65,1842,508,0.0,-3,53.45788043478261,65.0,4.0,TSRA BR,0.525,29.14
851,2011-08-24,48660,91.5,69.5,81.0,8.149999999999999,26.0,10.85,1840,509,0.0,10,53.45788043478261,70.0,16.0,BR,0.0,29.02
852,2011-08-25,48540,81.5,64.5,73.5,3.5999999999999996,19.0,7.15,1839,510,0.0,4,53.45788043478261,64.0,8.5, ,0.0,29.295
853,2011-08-26,48360,83.0,60.0,71.5,1.5499999999999998,23.0,3.3499999999999996,1837,511,0.0,1,53.45788043478261,63.5,6.5, ,0.0,29.29
854,2011-08-27,48180,82.0,65.5,74.0,8.149999999999999,1.5,9.25,1835,512,0.0,3,53.45788043478261,66.0,9.0, ,0.0,29.235
855,2011-08-28,48060,77.0,61.0,69.0,7.75,1.5,8.55,1834,513,0.0,-1,53.45788043478261,61.0,4.0, ,0.0,29.240000000000002
856,2011-08-29,47880,78.5,60.0,69.5,1.25,4.0,3.85,1832,514,0.0,-1,53.45788043478261,62.0,4.5, ,0.0,29.335
857,2011-08-30,47760,77.5,62.5,70.5,5.6,15.0,6.55,1831,515,0.0,-1,53.45788043478261,61.5,5.5,RA,0.03,29.354999999999997
858,2011-08-31,47580,87.5,65.0,76.5,5.4,17.0,7.8500000000000005,1829,516,0.0,7,53.45788043478261,68.5,11.5,RA,0.025,29.259999999999998
859,2011-09-01,47400,93.5,72.5,83.0,5.5,21.0,6.1,1827,517,0.0,14,53.45788043478261,75.0,18.0, ,0.0,29.23
860,2011-09-02,47280,93.0,77.5,85.5,4.45,21.0,7.0,1826,518,0.0,16,53.45788043478261,74.0,20.5,HZ,0.0,29.21
861,2011-09-03,47100,88.0,70.0,79.0,1.85,24.5,5.95,1824,519,0.0,11,53.45788043478261,71.0,14.0,RA BR HZ,0.08499999999999999,29.185000000000002
862,2011-09-04,46920,73.5,59.0,66.5,10.6,32.0,11.5,1822,520,0.0,-2,53.45788043478261,60.5,1.5, ,0.0,29.265
863,2011-09-05,46800,66.0,52.5,59.5,15.05,18.5,15.700000000000001,1821,521,5.5,-8,53.45788043478261,52.5,0.0, ,0.0,29.41
864,2011-09-06,46620,66.0,54.0,60.5,11.65,3.5,12.2,1819,522,4.5,-8,53.45788043478261,53.0,0.0, ,0.0,29.465
865,2011-09-07,46440,70.0,55.0,62.5,11.3,1.5,12.05,1817,523,2.5,-6,53.45788043478261,54.5,0.0, ,0.0,29.445
866,2011-09-08,46260,74.5,59.5,67.0,13.95,2.0,14.3,1815,524,0.0,0,53.45788043478261,59.0,2.0,RA,0.03,29.35
867,2011-09-09,46140,72.0,62.0,67.0,8.05,4.0,8.350000000000001,1814,525,0.0,0,53.45788043478261,62.5,2.0,RA,0.065,29.255000000000003
868,2011-09-10,45960,77.0,57.0,67.0,0.9,14.0,2.55,1812,526,0.0,1,53.45788043478261,62.5,2.0,BR,0.005,29.314999999999998
869,2011-09-11,45780,83.0,58.5,71.0,4.699999999999999,26.0,5.1,1810,527,0.0,5,53.45788043478261,63.5,6.0,BR,0.0,29.299999999999997
870,2011-09-12,45660,86.0,64.0,75.0,9.85,23.0,10.100000000000001,1809,528,0.0,10,53.45788043478261,65.0,10.0, ,0.0,29.21
871,2011-09-13,45480,74.5,57.0,66.0,4.15,31.0,8.25,1807,529,0.0,0,53.45788043478261,60.0,1.0,BR HZ FU,0.0,29.23
872,2011-09-14,45300,59.0,47.5,53.5,6.15,33.0,3.15,1805,530,11.5,-11,53.45788043478261,50.0,0.0,RA BR HZ FU,0.04,29.43
873,2011-09-15,45120,59.5,43.0,51.5,7.300000000000001,18.5,8.75,1803,531,13.5,-13,53.45788043478261,44.5,0.0, ,0.0,29.64
874,2011-09-16,44880,58.5,47.0,53.0,2.0,10.5,3.5,1760,532,12.0,-12,53.45788043478261,47.0,0.0, ,0.0,29.619999999999997
875,2011-09-17,44700,68.5,51.0,60.0,8.2,11.0,9.25,1758,533,5.0,-5,53.45788043478261,52.0,0.0, ,0.0,29.560000000000002
876,2011-09-18,44460,65.5,55.5,60.5,8.15,14.5,8.75,1756,535,4.5,-4,53.45788043478261,57.0,0.0,RA DZ BR,0.385,29.375
877,2011-09-19,44340,68.5,55.0,62.0,3.9499999999999997,27.5,5.8,1755,536,3.0,-1,53.45788043478261,60.0,0.0,RA BR,0.32499999999999996,29.27
878,2011-09-20,44160,74.5,51.0,63.0,6.55,17.5,6.699999999999999,1753,537,2.0,0,53.45788043478261,58.0,0.0,MIFG BCFG BR,0.005,29.295
879,2011-09-21,43980,71.5,56.5,64.5,9.8,24.5,10.65,1751,538,0.5,2,53.45788043478261,56.0,0.0,RA,0.0,29.259999999999998
880,2011-09-22,43800,63.5,52.0,58.0,5.55,26.0,7.050000000000001,1749,539,7.0,-4,53.45788043478261,52.0,0.0, ,0.0,29.39
881,2011-09-23,43680,62.0,48.0,55.0,5.0,36.0,6.7,1748,540,10.0,-6,53.45788043478261,50.0,0.0, ,0.01,29.354999999999997
882,2011-09-24,43500,62.5,51.0,57.0,3.25,3.5,4.949999999999999,1746,541,8.0,-4,53.45788043478261,51.5,0.0,RA BR,0.10500000000000001,29.285
883,2011-09-25,43320,64.5,52.0,58.5,4.4,13.5,5.65,1744,542,6.5,-3,53.45788043478261,55.0,0.0,RA,0.155,29.155
884,2011-09-26,43140,61.5,53.0,57.5,8.45,18.5,13.9,1742,543,7.5,-3,53.45788043478261,53.0,0.0,RA BR,1.055,28.950000000000003
885,2011-09-27,43020,63.0,54.0,59.0,3.3499999999999996,5.5,7.7,1741,544,6.0,-1,53.45788043478261,55.0,0.0,RA BR,0.28,29.025
886,2011-09-28,42840,63.5,53.0,58.5,6.1,32.0,6.85,1739,545,6.5,-1,53.45788043478261,55.0,0.0,RA BR,0.46,29.095
